id,created_at,text 
1032095626979356672,2018-08-22 02:42:27,b'I just uploaded JRE #1157 - Shooter Jennings to #Vimeo: https://t.co/jSoETtS2NX'
1032067181285138432,2018-08-22 00:49:25,b'Dog days of summer. https://t.co/PPmSVftbSS'
1032043264134660099,2018-08-21 23:14:23,b'Will a Low-Carb Diet Shorten Your Life? https://t.co/sYPyr8bOlc'
1031993780373618689,2018-08-21 19:57:45,"b""I'm live streaming on @YouTube. Come watch: https://t.co/huIttaNntX"""
1031992148906917888,2018-08-21 19:51:16,b'About to go live with the great and powerful @shooterjennings https://t.co/GqAep158RN https://t.co/YrhWhWZ8fB'
1031941593782202373,2018-08-21 16:30:23,b'LA! Im at @TheComedyStore Thursday night with @BrendanSchaub @TonyHinchcliffe @WhitneyCummings and @GeorgePComedy https://t.co/gKIyCyrKdS'
1031940788941336576,2018-08-21 16:27:11,b'The future is fucked. Only 66% of millennials firmly believe the earth is round.  https://t.co/0ulJ24drTc'
1031913075337834497,2018-08-21 14:37:03,b'Fuck!! https://t.co/B6MfVRqcU2'
1031903928034545669,2018-08-21 14:00:42,b'My preferred tools for getting the party started. \n@onnit @BattleRopeEx onnit.sports #kong https://t.co/XHt4HSGeJv'
1031871359951880192,2018-08-21 11:51:18,b'@KrystynaHutch Niiiiiice :)'
1031730445694554112,2018-08-21 02:31:21,b'The late afternoon quiet intermittently broken up by the sweet thump of 530 grains of @EastonArrows FMJs traveling https://t.co/66QQuEqN45'
1031698956517081091,2018-08-21 00:26:13,"b'This church in Ravello is 1,000 years old and it sits on top of the ruins of a far older church. Theres a glass fl https://t.co/T6uZnohBTO'"
1031697639740526593,2018-08-21 00:20:59,b'I was in Ravello all week checking out ancient churches and soaking in the view. Podcast returns tomorrow at 1 with https://t.co/cKYuGvTyDn'
1031687821705150465,2018-08-20 23:41:59,"b'@TheAlanAragon I would love to get you on eventually too. I have to watch the Taubes debate you had, but by all acc https://t.co/8tJaOBKyYw'"
1031677246820368384,2018-08-20 22:59:57,"b'@TheAlanAragon @kevinnbass @DrAndyGalpin @BioLayne @garytaubes @bigfatsurprise @robbwolf @Mark_Sisson Well, that r https://t.co/cZWdns5yYY'"
1031511864558211072,2018-08-20 12:02:47,"b'@DrAndyGalpin @kevinnbass @BioLayne Shoot me a DM with any suggestions, including yourself.  Thanks!'"
1031502752222994437,2018-08-20 11:26:35,b'@kevinnbass Please follow me so that I can email you.  It would be easier to continue this conversation that way.  Thanks'
1031497180278935552,2018-08-20 11:04:26,"b""@kevinnbass My system isn't the best, but it's how I do things.  I have to deal with the podcast, my stand up, UFC https://t.co/L1SBTRLG8Z"""
1031496829572145152,2018-08-20 11:03:03,"b'@kevinnbass I don\'t know what ""people"" you\'re referring to, but although some might have tried to contact me the sh https://t.co/y6F0OoeHQx'"
1031443769223258113,2018-08-20 07:32:12,"b'@kevinnbass @foundmyfitness Thats really the only person Ive ever been in contact with that disputed anything, an https://t.co/mvUXgMRYgb'"
1031443435012730880,2018-08-20 07:30:52,b'@kevinnbass @foundmyfitness I was also trying to figure out how I would handle it because Im not an expert and I w https://t.co/9Qp1tQe0PR'
1031443423113486337,2018-08-20 07:30:50,b'@kevinnbass @foundmyfitness Honestly I forgot that there was one person that wanted to come on and refute what https://t.co/wVFkA3De6j'
1031435578938675200,2018-08-20 06:59:39,b'@kevinnbass @DrAndyGalpin @BioLayne @garytaubes @bigfatsurprise @robbwolf @Mark_Sisson I would definitely have https://t.co/EC5VLm31gg'
1031409642159652864,2018-08-20 05:16:36,b'@ZKForTre @kevinnbass @foundmyfitness His point makes much more sense now that hes been challenged and actually la https://t.co/ygXBkY8joQ'
1031409639898992641,2018-08-20 05:16:35,b'@kevinnbass @foundmyfitness Blah blah? Am I wasting my time with you? Thats a silly way to communicate an idea.'
1031409636069593089,2018-08-20 05:16:34,b'@kevinnbass @foundmyfitness How is she not qualified to counter Taubs? Just because she also has issues with cons https://t.co/zyj12SamZB'
1031409633586569217,2018-08-20 05:16:33,"b'@kevinnbass @foundmyfitness I communicated with one critic of Gary, but it seemed to be a very personal disagreemen https://t.co/R7XmzmHBR5'"
1031408456224452608,2018-08-20 05:11:53,b'@kevinnbass Who are you talking about? If you know for a fact why note state who they are?'
1031400421779275777,2018-08-20 04:39:57,b'@kevinnbass I appreciate the compliments and the fact that you took the time to respond thoroughly but I responded https://t.co/An5R42SC23'
1031396506887225344,2018-08-20 04:24:24,"b'@kevinnbass If you go over my timeline you can see a number of experts that have criticized the Lancelot study, and rightfully so.'"
1031396320324530176,2018-08-20 04:23:39,"b'@kevinnbass As for quacks @SBakerMD has an unconventional approach, but this approach has helped many, even if th https://t.co/ZTuogc6gDe'"
1031395846246621185,2018-08-20 04:21:46,"b'@kevinnbass @DrAndyGalpin has also been on, and he similarly promotes a balanced diet and not a one diet fits all a https://t.co/Hxa48tjkxj'"
1031395448974729216,2018-08-20 04:20:12,"b'@kevinnbass Again, youre making up the fact that Im refusing opponents of the ketogenic diet. This is a lie. No https://t.co/8tHO7LHWru'"
1031109971923161090,2018-08-19 09:25:49,b'#LegitAsFuck \nThere seems to be no end to these silly bitches making up fake martial arts moves that will most defi https://t.co/osUMM0iC25'
1030947782541172737,2018-08-18 22:41:20,"b'Yo, Columbus! September 14 Im gonna be at @theschott with the great and powerful @tonyhinchcliffe! Come get some! https://t.co/EiXs8qitG0'"
1030933504572502018,2018-08-18 21:44:35,"b'I can completely understand why people would think I would only hear from a point of view that I agree with, but I https://t.co/Yfl12nz1HD'"
1030933015269134336,2018-08-18 21:42:39,b'In the future Im planning something similar with an advocate of the keto diet and a nutrition expert who doesnt s https://t.co/Qe7ZMo4TMx'
1030932594035249152,2018-08-18 21:40:58,b'@drjkahn is going to represent the vegan diet and @chriskresser (a former vegan) is going to represent the health b https://t.co/4hd7AJgFe3'
1030932014944407553,2018-08-18 21:38:40,b'I do a LOT of podcasts on a LOT of different subjects and its very difficult to get all opposing viewpoints repres https://t.co/O2YfYsAggS'
1030929474987147265,2018-08-18 21:28:35,"b'The issue is the articles written about the study are designed to get clicks, not to objectively analyze scientific https://t.co/oznToAlUef'"
1030927978476302337,2018-08-18 21:22:38,b'@keemsshotbot @kevinnbass I reposted it as a reply to a retweet with a comment because I felt it would be better seen.'
1030927509683089410,2018-08-18 21:20:46,b'I have no idea what youre talking about when you claim Im refusing highly respected scientists. Thats just a lie.'
1030927359568961545,2018-08-18 21:20:10,"b'Wait, @DominicDAgosti2 @foundmyfitness @chriskresser @PeterAttiaMD @garytaubes @bigfatsurprise and @robbwolf are ko https://t.co/ZhSZ1Wwc3L'"
1030919207024766976,2018-08-18 20:47:47,b'Even Time is fucking this story up. https://t.co/cHScOu4C5K'
1030881072463192066,2018-08-18 18:16:15,b'interesting and important article on the dangers of emulsifiers in our diets: https://t.co/y7YiOiCZTE'
1030871295284703235,2018-08-18 17:37:24,"b""There's a recent misleading study that's going around about low carb diets and increased mortality, @chriskresser j https://t.co/YFUetbkm1K"""
1030826541515776000,2018-08-18 14:39:33,b'Ive watched this 20 times and Im still baffled. Were so weak.'
1030718044161622016,2018-08-18 07:28:26,"b'Next Thursday, August 23rd Im back at @thecomedystore for a 10pm show. Im doing these one Thursday a month. https://t.co/Uga5jubB63'"
1030701016151408640,2018-08-18 06:20:46,b'Monkey Casually Jumps Off The Top Of A 100-Foot Tower https://t.co/vJCAYown00 via @Digg'
1030390015904411648,2018-08-17 09:44:58,b'Thousands of Army Ants Build an Impressive Bridge With Their Bodies In Order to Swarm a Wasp Nest https://t.co/D8DCgZYx2J via @LaughingSquid'
1030179133379239936,2018-08-16 19:46:59,b'Next Wednesday Im back slinging jokes at one of the greatest comedy clubs on earth with @tomsegura and https://t.co/VV2N4ybbPp'
1030173740502540288,2018-08-16 19:25:34,"b'Pasadena! Im back at the @icehousecomedy next Wednesday, August 22\nhttps://t.co/p6eTrIP0u5'"
1029981426098167808,2018-08-16 06:41:22,b'Sometimes the universe lines things up for you to make things happen. I got up this morning planning on getting a h https://t.co/ZvdQm0MAUO'
1029979682375127040,2018-08-16 06:34:27,"b'Musashi has been a constant source of inspiration for me for most of my life.  The Book Of Five Rings is, in my opi https://t.co/9dN1MD0thE'"
1029821741475024897,2018-08-15 20:06:50,b'Now imagine the outrage if all these deaths were coming from marijuana or magic mushrooms. \n#Repost @peterattiamd\n https://t.co/0lmx3fBpHF'
1029390512325881857,2018-08-14 15:33:17,b'@Bobby_Wagner Thats incredible! @jordanbpeterson you have to see this'
1029245200466669568,2018-08-14 05:55:52,b'This Photo Of A Solar Coronal Mass Ejection Is Beyond Comprehension https://t.co/XFrq0z5dOK via @Digg'
1029150231663992832,2018-08-13 23:38:30,"b""I fucking love @TheRealDiceClay \n#Repost @TheRealDiceClay\n\nYessss!!! I'm a Ten...Don't like it ! Fuck you !!! Ye https://t.co/5hZ55xzaI8"""
1029106835096186887,2018-08-13 20:46:04,"b""Theo Von's Blender Moment - JRE Toon: https://t.co/78rjfPa9qi via @YouTube"""
1029020860365955073,2018-08-13 15:04:26,b'Columbus! September 14! \n(Insert wolf howl) https://t.co/QaS20jiVOG https://t.co/Un0ZszXDKi'
1028941379701895168,2018-08-13 09:48:36,"b'Best of the Week - August 5, 2018 - Joe Rogan Experience: https://t.co/mhoAjoUJP1 via @YouTube'"
1028848496831602688,2018-08-13 03:39:31,"b'Well, I suspected there were some primitive motherfuckers in my DNA. \n#notsurprised #cavemandna https://t.co/D6gSxrOiib'"
1028800757112295425,2018-08-13 00:29:49,b'@ChristianLN0821 Thank you!!!!'
1028769125231996929,2018-08-12 22:24:07,"b'Hahahaha @bosslogic, youre a talented motherfucker and a silly goose!\n#Repost @bosslogic\n\nBit late to the party https://t.co/sU3Eh6mh47'"
1028767702276440064,2018-08-12 22:18:28,b'@Bosslogic Hahahahahaha dude that is so dope!'
1028672349879631872,2018-08-12 15:59:34,b'Columbus! September 14th Im back! Tickets at https://t.co/QaS20jAxdg https://t.co/3j8IKHArfM'
1028620349422923777,2018-08-12 12:32:56,b'This is a book written by Bagwan Rashneesh. Hes the cult leader dude from the Wild Wild Country @netflix series. https://t.co/pB2feuQr6w'
1028493288834256896,2018-08-12 04:08:03,"b""@ColleenB123 @uneed2calmdown Colleen! I would love to get you on my show if you're into it! My 8 year old love you! https://t.co/UTcYIllnhd"""
1028485664663367680,2018-08-12 03:37:45,b'Thank you all so much for all the birthday wishes today! I had a strange feeling today - Ive been doing stand up c https://t.co/BFky1JNH3R'
1028434340336812038,2018-08-12 00:13:48,"b'Awwww, @peabodyoperastl got me a birthday cake  https://t.co/BQJIv0pwIj'"
1028310913772920832,2018-08-11 16:03:21,b'Art. \n#Repost strikingbreakdowns\n\nOne of the biggest tactical principles in striking is to pair attacks together https://t.co/8OUuL4ZQFi'
1028146164535894016,2018-08-11 05:08:42,b'#2018 https://t.co/GvvHW7mWR7'
1028134723409854466,2018-08-11 04:23:14,"b""Jurors give $289 million to a man they say got cancer from Monsanto's Roundup weedkiller - CNN https://t.co/UVWL5c5IQ5"""
1028088743914287104,2018-08-11 01:20:32,b'@jjcromag @livekindlyco The really weird part was that we got along great and became friends! Today that IS really weird!'
1028009566162833409,2018-08-10 20:05:54,b'Kansas City! Im here! https://t.co/EePWwbusC1'
1027908433050263553,2018-08-10 13:24:02,b'I just uploaded JRE #1156 - Jimmy Dore to #Vimeo: https://t.co/qJ8gwqUwse'
1027774455060332544,2018-08-10 04:31:39,b'I just uploaded JRE #1155 - Henry Rollins to #Vimeo: https://t.co/TuqHVk8n4L'
1027737711614906369,2018-08-10 02:05:39,b'Joe Rogan Experience #1156 - Jimmy Dore: https://t.co/ZBHTzatkKC via @YouTube'
1027689406126145536,2018-08-09 22:53:42,"b""I'm live streaming on @YouTube. Come watch: https://t.co/ZBHTzatkKC"""
1027689080790949888,2018-08-09 22:52:25,b'Going live with Jimmy Dore! https://t.co/fUhPO99uBy https://t.co/TWhEEtlNs1'
1027646006224142338,2018-08-09 20:01:15,"b""I'm live streaming on @YouTube. Come watch: https://t.co/aO5282aHoL"""
1027643800263503875,2018-08-09 19:52:29,b'Going live with henryandheidi https://t.co/fUhPO99uBy https://t.co/s8Wyb3Hvwj'
1027585329904009216,2018-08-09 16:00:08,b'Cincinnati Cop Tases 11-Year-Old Girl Accused of Stealing Food at Kroger | Newser Mobile https://t.co/RIb1Rm2jRL'
1027573149846700034,2018-08-09 15:11:44,b'Kansas City! Tomorrow night! https://t.co/zlN4cJ2BO6'
1027468893198196736,2018-08-09 08:17:28,b'Im getting tired of freaking out about nature trying to kill us. https://t.co/JgYi0aEGjd'
1027467109909979137,2018-08-09 08:10:23,b'I cant believe this came out in 1998 and Im just hearing it now. iTunes just started playing it randomly on my ph https://t.co/MEGTs1tNR4'
1027385288799281153,2018-08-09 02:45:15,b'Shout out to dennystocke for the dope artwork for the studio! https://t.co/VcKZFFLVWg'
1027351480670531584,2018-08-09 00:30:54,b'I just uploaded JRE #1154 - Doug Duren &amp; Bryan Richards to #Vimeo: https://t.co/m6N8qMVw5y'
1027272210803830785,2018-08-08 19:15:55,"b""I'm live streaming on @YouTube. Come watch: https://t.co/gBtMOwSHBc"""
1027270982422036480,2018-08-08 19:11:02,b'About to go live with my good friend dougduren and wildlife biologist Bryan Richards. \n#Repost @meateatertv\n\nThe https://t.co/xZxRLGnXro'
1027258626245722112,2018-08-08 18:21:56,"b'If the goal is a postracial America, why is the left continually obsessed with race? writes @jasonrileywsj https://t.co/EYfsU1BESa via @WSJ'"
1027239616674332672,2018-08-08 17:06:24,b'Kansas City! Friday night Im slinging jokes with the ginger assassin @cheetosantino! Come get some! https://t.co/YZ9fTFVwQq'
1027239370187833345,2018-08-08 17:05:25,b'Kansas City! Friday night Im slinging jokes with the ginger assassin @cheetosantino! Come get some! https://t.co/BgwiNMW44a'
1027008078514974720,2018-08-08 01:46:21,"b'Axis deer for dinner, from Lanai! Courtesy of pineapplebrotherslanai and my @HOYTARCHERYInc RX1. Maybe the most del https://t.co/lrDdeSWPyJ'"
1026992453306462209,2018-08-08 00:44:16,b'I just uploaded JRE #1153 - Macaulay Culkin to #Vimeo: https://t.co/FASAnyYaax'
1026971821743239169,2018-08-07 23:22:17,"b'By far the saddest thing I saw in Thailand was the tiger exhibit. You could tell the cats were sedated, and the who https://t.co/ctu9vQPI0Z'"
1026970972044361728,2018-08-07 23:18:54,b'Buddhas on top of Buddhas in Thailand.  This was at one of the temples.  The big one in the back is hundreds of yea https://t.co/tty84ypxlu'
1026925268349399040,2018-08-07 20:17:17,"b""I'm live streaming on @YouTube. Come watch: https://t.co/7Y7YNKb3uV"""
1026625482962489344,2018-08-07 00:26:03,b'I just uploaded JRE MMA Show #38 with Gaston Bolanos &amp; Kirian Fitzgibbons to #Vimeo: https://t.co/pEtd6yMGWW'
1026616959092383744,2018-08-06 23:52:11,b'Always a pleasure to sit down and talk all things martial arts with Kirian of @csagym and dreamkiller_bolanos! https://t.co/0P2ArXyTqg'
1026536494175903745,2018-08-06 18:32:26,"b""I'm live streaming on @YouTube. Come watch: https://t.co/RALP0gNsF7"""
1026533953493262336,2018-08-06 18:22:21,b'Going live with dreamkiller_bolanos and Kirian Fitzgibbons of @csagym https://t.co/GqAep158RN https://t.co/bfhjhM0hiB'
1026507875257147392,2018-08-06 16:38:43,b'Kansas City! Ill see you freaks Friday night! https://t.co/dnJx7K8nDG'
1026398733527916544,2018-08-06 09:25:02,"b'I finally finished watching Wild Wild Country. \nIts a truly fascinating and unique documentary, and Im left with https://t.co/OxzLTElSZS'"
1026359696482074624,2018-08-06 06:49:55,b'Kansas City! Im getting protested at my show this Friday by the Westboro Baptist Church! SO EXCITING! The only thin https://t.co/SpyQtY2NdE'
1026283977781301248,2018-08-06 01:49:02,"b'Best of the Week - July 29, 2018 - Joe Rogan Experience: https://t.co/W1flxf1co5 via @YouTube'"
1026266948211015681,2018-08-06 00:41:22,b'Wanna follow something really cool? My brother adam.greentree is on an 8 day solo water buffalo hunt in the norther https://t.co/vZ6Fhz1x6z'
1026265483174141952,2018-08-06 00:35:32,b'Getting some archery practice in today. This @HOYTARCHERYInc RX1 decked out in sitkagear camo is such a pleasure to https://t.co/REBD3JlBxb'
1026227299400605697,2018-08-05 22:03:49,"b'Kansas City! Im coming in HOT! Friday night, freaks!\nhttps://t.co/QaS20jiVOG https://t.co/kHzoFLHuvN'"
1026199301934993410,2018-08-05 20:12:34,b'First run in 6 weeks. I was recovering from a little knee injury. It felt great to get out there in the heat and ge https://t.co/zs9IRoXNRv'
1025879797279285248,2018-08-04 23:02:58,b'At work with the champ champ @dc_mma! https://t.co/d9zYf6vzyc'
1025662217625120768,2018-08-04 08:38:23,b'Harvard Study: Trigger Warnings Might Coddle the Mind  | Psychology Today https://t.co/QUs9r5K0L8'
1025632738567704576,2018-08-04 06:41:14,b'Ari &amp; The Pelicans - JRE Toon: https://t.co/3M0ZhU0ZNl via @YouTube'
1025563167395651585,2018-08-04 02:04:47,b'I just uploaded JRE MMA Show #37 with Mark DellaGrotte to #Vimeo: https://t.co/Vpg3v4tYC6'
1025536208737390593,2018-08-04 00:17:40,b'Praise Odin! \n#Repost @ufc\n\nTHE WAIT IS OVER! @TeamKhabib meets @TheNotoriousMMA at #UFC229 Oct. 6 in Las Vegas! https://t.co/YjK34VYtEg'
1025443732517203968,2018-08-03 18:10:12,"b""I'm live streaming on @YouTube. Come watch: https://t.co/Ut0wd8bH5J"""
1025442472518926336,2018-08-03 18:05:11,"b'About to go live with my brother, the great and powerful @markdellagrotte, head coach at @sytboston https://t.co/3ANEKhgbve'"
1025235560569417728,2018-08-03 04:23:00,b'I just uploaded JRE #1152 - John Joseph to #Vimeo: https://t.co/MnAlLAV76x'
1025103229934346243,2018-08-02 19:37:10,"b""I'm live streaming on @YouTube. Come watch: https://t.co/Ys9WCzsAeN"""
1025102243916333058,2018-08-02 19:33:15,b'About to go live with the great and powerful johnjosephcromag https://t.co/GqAep158RN https://t.co/QrjSpWjn3S'
1025079346329989120,2018-08-02 18:02:15,b'Fun times at the @icehousecomedy last night! Thank you to everyone that came to the show! \n#Repost michaelschwartzp https://t.co/uxFcgliJ80'
1024975026305429504,2018-08-02 11:07:44,"b'The border wall wont just stop people. It will stop migrating animals and ruin entire ecosystems., via @mic https://t.co/NAX28VMI1n'"
1024963795817521152,2018-08-02 10:23:06,b'I fucked up and played this song on the way home and now Im gonna be up for hours. #oldschool https://t.co/Jp2SDZ0DY6'
1024962026517356544,2018-08-02 10:16:04,b'Great time at the @icehousecomedy tonight with these two savages! @theovon and @billburr https://t.co/sAlcfWMIV6'
1024838424728096768,2018-08-02 02:04:55,b'I just uploaded JRE #1151 - Sean Carroll to #Vimeo: https://t.co/IlevAgGBM4'
1024803765092638722,2018-08-01 23:47:12,"b""A judge has ordered the Trump administration to stop giving detained migrant children mind-altering drugs. Here's w https://t.co/SHTN8SSz3d"""
1024734776094326785,2018-08-01 19:13:03,"b""I'm live streaming on @YouTube. Come watch: https://t.co/UxCdDhamUE"""
1024733752390369280,2018-08-01 19:08:59,b'About to go live with @seanmcarroll https://t.co/GqAep0Nxtd'
1024509633828974592,2018-08-01 04:18:25,b'I just uploaded JRE #1150 - Felipe Esparza to #Vimeo: https://t.co/9JeYGsV4cF'
1024453851448074246,2018-08-01 00:36:46,b'Had a fantastic time on the podcast today with the great and powerful @funnyfelipe! This one was a long time coming https://t.co/hURzNm37wO'
1024389945295859712,2018-07-31 20:22:49,"b""I'm live streaming on @YouTube. Come watch: https://t.co/2CkUZZAWiS"""
1024389406663368704,2018-07-31 20:20:41,b'I just uploaded JRE #1148 - Andrew Santino to #Vimeo: https://t.co/ecgKHB89gl'
1024138273289953285,2018-07-31 03:42:46,"b'I would love to see this analyzed by someone who could actually, objectively assess whether or not this would work. https://t.co/DXHBHCKVDO'"
1024137951242903552,2018-07-31 03:41:29,b'Bernie Sanderss $32 trillion Medicare-for-all plan is actually kind of a bargain https://t.co/c7SV5YotiT via @voxdotcom'
1024131118776373248,2018-07-31 03:14:20,"b'This is fucking wild. Life is fascinating. Seeing it sped up like that just makes you realize all life is moving, i https://t.co/Ya5mWncCGN'"
1024117950872252416,2018-07-31 02:22:01,b'I had a great time at performancearchery in San Diego picking up my new @HOYTARCHERYInc RX1 decked out in sitkagear https://t.co/JncMiXZwh9'
1024111279844327424,2018-07-31 01:55:30,b'I had an awesome conversation on the podcast today with Michael Scott Moore. Hes a journalist that was held captiv https://t.co/fmlmRsisBj'
1024077645233840134,2018-07-30 23:41:51,b'You get used to everything. 190 degrees in the sauna used to feel way hotter. Now it almost feels normal. Im tryin https://t.co/6cW6uTNnCf'
1024059385947934720,2018-07-30 22:29:18,b'Heres a link for todays guest @MichaelSctMoores book The Desert and the Sea: 977 Days Captive on the Somali Pira https://t.co/9LK7ZwORKc'
1024056127842123777,2018-07-30 22:16:21,b'I just uploaded JRE #1149 - Michael Scott Moore to #Vimeo: https://t.co/LE4Os3kcO1'
1024048276721418241,2018-07-30 21:45:09,b'Random PeopleIn 1962Are Asked If They Believe In Life On Other Planets https://t.co/i9cCBEMoBv via @Digg'
1024004050675589122,2018-07-30 18:49:25,"b""I'm live streaming on @YouTube. Come watch: https://t.co/C1ELaynx7m"""
1024002004413177856,2018-07-30 18:41:17,b'About to go live with @MichaelSctMoore https://t.co/GqAep0Nxtd'
1023830355047063552,2018-07-30 07:19:13,b'Pasadena! @icehousecomedy this Wednesday night with me and my friends! https://t.co/L0Vow0E94D'
1023745805147103232,2018-07-30 01:43:14,"b'Best of the Week - July 22, 2018 - Joe Rogan Experience: https://t.co/l3IfRcr3ag via @YouTube'"
1023733552486248448,2018-07-30 00:54:33,b'One of the weirder things I saw in Thailand was the obsession some folks there have with skin whitening. Pretty fuc https://t.co/gFsQsnTQ4p'
1023732058332508160,2018-07-30 00:48:37,"b'Best of the Week - July 22, 2018 - Joe Rogan Experience: https://t.co/3UcqMH18NJ via @YouTube'"
1023731312924848128,2018-07-30 00:45:39,b'Kansas City! August 10th Im at the Starlight Theatre!\nTickets at https://t.co/QaS20jiVOG https://t.co/i4TZksgmoN'
1023721041137348608,2018-07-30 00:04:50,"b'Looking forward to it, brother! I respect you very much. This is gonna be a fun conversation! https://t.co/OuPnOgWhLU'"
1023399885343731712,2018-07-29 02:48:41,b'Backstage at Pechanga Casino and I see my man ronwhiteofficial on the wall! #respect https://t.co/ev5WbIXTzl'
1023069962896908293,2018-07-28 04:57:41,b'Joe Rogan Experience #1148 - Andrew Santino: https://t.co/xxICpNtJrV via @YouTube'
1023069486755143681,2018-07-28 04:55:48,"b'Damn, we came THAT close to living in an awesome movie. https://t.co/uWOMEU5JAr'"
1022937645712924672,2018-07-27 20:11:54,"b""I'm live streaming on @YouTube. Come watch: https://t.co/KXD1ZBZEqV"""
1022936165912072192,2018-07-27 20:06:01,b'Oh shit! @cheetosantino is here! https://t.co/GqAep158RN https://t.co/rAk26YipM6'
1022773185157193728,2018-07-27 09:18:24,b'The Uber talented @dosbrak gave me some sick artwork for the studio tonight! https://t.co/iQaesdB3yo'
1022672736794107905,2018-07-27 02:39:15,b'I just uploaded JRE #1147 - Dr. Debra Soh to #Vimeo: https://t.co/b0NdszvpUG'
1022561209856479232,2018-07-26 19:16:05,"b""I'm live streaming on @YouTube. Come watch: https://t.co/CcRubtrPtL"""
1022560295301140480,2018-07-26 19:12:27,b'About to go live with drdebrawsoh https://t.co/GqAep158RN https://t.co/snyNfhbiAt'
1022548911804698624,2018-07-26 18:27:13,b'Long-form podcasts can save civil discourse in the classroom https://t.co/riUxT4i58B'
1022459411091021825,2018-07-26 12:31:34,b'Kansas City! August 10th Im slinging jokes in your town for the first time in years! https://t.co/9sNTL8cCnv https://t.co/VaxwEjbqvO'
1022360239352569856,2018-07-26 05:57:30,b'I just uploaded JRE MMA Show #36 with Brendan Schaub &amp; Bryan Callen to #Vimeo: https://t.co/hH0fYwWah4'
1022353613098819584,2018-07-26 05:31:10,b'I just uploaded JRE #1146 - Jeff Garlin to #Vimeo: https://t.co/DCP33siLd3'
1022251324086407168,2018-07-25 22:44:42,"b""I'm live streaming on @YouTube. Come watch: https://t.co/No8fU0ppT6"""
1022250438664638464,2018-07-25 22:41:11,b'Oh shit! @bryancallen and @brendanschaub are here! https://t.co/GqAep158RN https://t.co/WHsAVsDjRR'
1022212307630415873,2018-07-25 20:09:40,"b""I'm live streaming on @YouTube. Come watch: https://t.co/Op85oTF3Ig"""
1022211663351738368,2018-07-25 20:07:06,b'Were back! Going live with jeffgarlin https://t.co/GqAep158RN https://t.co/9D9xuVAreE'
1022188424957063168,2018-07-25 18:34:46,b'How many people did this before they put up the sign? https://t.co/UAplDQzUAo'
1021962774715551744,2018-07-25 03:38:07,"b'I was so nervous being around her and feeding her, but after an hour of hand feeding her sugar cane and washing her https://t.co/KAh4BGgMlt'"
1021960843293065216,2018-07-25 03:30:26,b'One of the things we did in Thailand is go to a clinic where they rehabilitate elephants. They get a lot of them fr https://t.co/EdWyyHVXyr'
1021957196404482059,2018-07-25 03:15:57,"b'I just spent a week in Thailand chilling at Buddhist temples, hanging out with elephants and enjoying the hospitali https://t.co/RrbXhJeA99'"
1021955197772488704,2018-07-25 03:08:00,"b'No helmets, flip flops and a baby sitting up front. #Thailand https://t.co/YcMNSRbKVw'"
1021704907072581632,2018-07-24 10:33:26,"b'THIS WONT WORK. \nMaybe the eye gouge will do something, but the reality is there isnt a quick and easy fix for se https://t.co/jA4Ehs7565'"
1021573560756838405,2018-07-24 01:51:31,b'Kansas City! Were coming in hot! https://t.co/QaS20jAxdg https://t.co/yxfc2ItFLX'
1021399877434003457,2018-07-23 14:21:22,b'@ouijababe_ #tolerant'
1021398655016714241,2018-07-23 14:16:30,b'@ouijababe_ #triggered'
1021395114185220096,2018-07-23 14:02:26,b'LOL WUT https://t.co/30VvPtDyEG'
1021121903925374978,2018-07-22 19:56:48,"b'Best of the Week - July 15, 2018 - Joe Rogan Experience: https://t.co/H1mNPDuvWX via @YouTube'"
1020928381418856448,2018-07-22 07:07:48,b'@Benny_Bo_Bax @TheHoopCentral Man this is gonna get ugly isnt it.'
1020875125061713920,2018-07-22 03:36:11,b'#triggered https://t.co/4wMhmgHNL0'
1020830516751290370,2018-07-22 00:38:55,b'#Repost powerfuljoerogan\n\nJOEY KARATE explaining his powerful bucket technique. Is this move #LegitAsFuck? https://t.co/WhyX9akYw0'
1020514808565813248,2018-07-21 03:44:25,b'#legitasfuck\n#Repost policebadassery\n\nWhen you watch tooooo many IG videos about Self-Defense and you want to te https://t.co/KLQ1qyclpW'
1020502376371970048,2018-07-21 02:55:01,b'Backstage at @thecomedystore listening for ghosts. #highasfuck https://t.co/qGxltjSSp5'
1020455768108105734,2018-07-20 23:49:48,"b""There's growing evidence that eating fat won't make you fat, but sugar will https://t.co/IN7NcsHiAv via @businessinsider"""
1020168720105304064,2018-07-20 04:49:11,b'@ColeHucke @josh_gillum Hahahaha'
1020133014347526144,2018-07-20 02:27:18,"b'Also, apparently theyre holding a 3 not an OK symbol and its to represent @3Percenterorg which is a conservative tea party organization.'"
1020126824054083585,2018-07-20 02:02:42,"b'Damn it, 4chan! Im down another rabbit hole today, on how 4chan trolled some women into not stopping their menstru https://t.co/A9Hwaxuq91'"
1020112185538703362,2018-07-20 01:04:32,"b'My posting rampage yesterday wasnt in denial that racists now use it, it was about how crazy it is that it started https://t.co/IATkcQbwxO'"
1020109861944561664,2018-07-20 00:55:18,b'Another excellent article by @mtaibbi about a US citizen working as a journalist in the middle east who found out h https://t.co/lH455eqpvo'
1019968684264165378,2018-07-19 15:34:19,"b'Last one, I swear...\n(Until someone tags me in an even better one)\n#Repost @libertyhempco\n\nEDUCATE...LIBERATE... https://t.co/oTON3GPmmV'"
